Gross Annual Income,Weekly Savings under new Scheme at 39.00%,Weekly Income under new scheme,Weekly Income under old scheme1k,3/w,19/w,15/w
97k,150/w,1287/w,1137/w
98k,150/w,1299/w,1149/w
99k,150/w,1311/w,1161/w
100k,150/w,1323/w,1173/w
101k,150/w,1334/w,1184/w
102k,150/w,1346/w,1196/w
103k,150/w,1358/w,1208/w
104k,150/w,1370/w,1220/w
105k,150/w,1381/w,1231/w
106k,150/w,1393/w,1243/w
107k,150/w,1405/w,1255/w
108k,150/w,1416/w,1266/w
109k,150/w,1428/w,1278/w
110k,150/w,1440/w,1290/w
111k,150/w,1452/w,1302/w
112k,150/w,1463/w,1313/w
113k,150/w,1475/w,1325/w
114k,150/w,1487/w,1337/w
115k,150/w,1499/w,1349/w
116k,150/w,1510/w,1360/w
117k,150/w,1522/w,1372/w
118k,150/w,1534/w,1384/w
119k,150/w,1545/w,1395/w
120k,150/w,1557/w,1407/w
121k,150/w,1569/w,1419/w
122k,150/w,1581/w,1431/w
123k,150/w,1592/w,1442/w
124k,150/w,1604/w,1454/w
125k,150/w,1616/w,1466/w
126k,150/w,1628/w,1478/w
127k,150/w,1639/w,1489/w
128k,150/w,1651/w,1501/w
129k,150/w,1663/w,1513/w
130k,150/w,1675/w,1525/w
131k,150/w,1686/w,1536/w
132k,150/w,1698/w,1548/w
133k,150/w,1710/w,1560/w
134k,150/w,1721/w,1571/w
135k,150/w,1733/w,1583/w
136k,150/w,1745/w,1595/w
137k,150/w,1757/w,1607/w
138k,150/w,1768/w,1618/w
139k,150/w,1780/w,1630/w
140k,150/w,1792/w,1642/w
141k,150/w,1804/w,1654/w
142k,150/w,1815/w,1665/w
143k,150/w,1827/w,1677/w
144k,150/w,1839/w,1689/w
145k,150/w,1850/w,1700/w
146k,150/w,1862/w,1712/w
147k,150/w,1874/w,1724/w
148k,150/w,1886/w,1736/w
149k,150/w,1897/w,1747/w
150k,150/w,1909/w,1759/w
151k,150/w,1921/w,1771/w
152k,150/w,1933/w,1783/w
153k,150/w,1944/w,1794/w
154k,150/w,1956/w,1806/w
155k,150/w,1968/w,1818/w
156k,150/w,1980/w,1830/w
157k,150/w,1991/w,1841/w
158k,150/w,2003/w,1853/w
159k,150/w,2015/w,1865/w
160k,150/w,2026/w,1876/w
161k,150/w,2038/w,1888/w
162k,149/w,2050/w,1900/w
163k,150/w,2062/w,1912/w
164k,150/w,2073/w,1923/w
165k,149/w,2085/w,1935/w
166k,150/w,2097/w,1947/w
167k,150/w,2109/w,1959/w
168k,150/w,2120/w,1970/w
169k,150/w,2132/w,1982/w
170k,149/w,2144/w,1994/w
171k,150/w,2155/w,2005/w
172k,150/w,2167/w,2017/w
173k,150/w,2179/w,2029/w
174k,150/w,2191/w,2041/w
175k,150/w,2202/w,2052/w
176k,150/w,2214/w,2064/w
177k,150/w,2226/w,2076/w
178k,150/w,2238/w,2088/w
179k,150/w,2249/w,2099/w
180k,150/w,2261/w,2111/w
181k,150/w,2273/w,2123/w
182k,150/w,2285/w,2135/w
183k,150/w,2296/w,2146/w
184k,150/w,2308/w,2158/w
185k,150/w,2320/w,2170/w
186k,150/w,2331/w,2181/w
187k,150/w,2343/w,2193/w
188k,150/w,2355/w,2205/w
189k,150/w,2367/w,2217/w
190k,150/w,2378/w,2228/w
191k,150/w,2390/w,2240/w
192k,150/w,2402/w,2252/w
193k,150/w,2414/w,2264/w
194k,150/w,2425/w,2275/w
195k,150/w,2437/w,2287/w
196k,150/w,2449/w,2299/w
197k,150/w,2460/w,2310/w
198k,150/w,2472/w,2322/w
199k,150/w,2484/w,2334/w
200k,150/w,2496/w,2346/w
201k,150/w,2507/w,2357/w
202k,150/w,2519/w,2369/w
203k,150/w,2531/w,2381/w
204k,150/w,2543/w,2393/w
205k,150/w,2554/w,2404/w
206k,150/w,2566/w,2416/w
207k,150/w,2578/w,2428/w
208k,150/w,2590/w,2440/w
209k,150/w,2601/w,2451/w
210k,150/w,2613/w,2463/w
211k,150/w,2625/w,2475/w
212k,150/w,2636/w,2486/w
213k,150/w,2648/w,2498/w
214k,150/w,2660/w,2510/w
215k,150/w,2672/w,2522/w
216k,150/w,2683/w,2533/w
217k,150/w,2695/w,2545/w
218k,150/w,2707/w,2557/w
219k,150/w,2719/w,2569/w
220k,150/w,2730/w,2580/w
221k,150/w,2742/w,2592/w
222k,150/w,2754/w,2604/w
223k,150/w,2765/w,2615/w
224k,150/w,2777/w,2627/w
225k,150/w,2789/w,2639/w
226k,150/w,2801/w,2651/w
227k,150/w,2812/w,2662/w
228k,150/w,2824/w,2674/w
229k,150/w,2836/w,2686/w
230k,150/w,2848/w,2698/w
231k,150/w,2859/w,2709/w
232k,150/w,2871/w,2721/w
233k,150/w,2883/w,2733/w
234k,150/w,2895/w,2745/w
235k,150/w,2906/w,2756/w
236k,150/w,2918/w,2768/w
237k,150/w,2930/w,2780/w
238k,150/w,2941/w,2791/w
239k,150/w,2953/w,2803/w
240k,150/w,2965/w,2815/w
241k,150/w,2977/w,2827/w
242k,150/w,2988/w,2838/w
243k,150/w,3000/w,2850/w
244k,150/w,3012/w,2862/w
245k,150/w,3024/w,2874/w
246k,150/w,3035/w,2885/w
247k,150/w,3047/w,2897/w
248k,150/w,3059/w,2909/w
249k,150/w,3070/w,2920/w
250k,150/w,3082/w,2932/w
251k,150/w,3094/w,2944/w
252k,150/w,3106/w,2956/w
253k,150/w,3117/w,2967/w
254k,150/w,3129/w,2979/w
255k,150/w,3141/w,2991/w
256k,150/w,3153/w,3003/w
257k,150/w,3164/w,3014/w
258k,150/w,3176/w,3026/w
259k,150/w,3188/w,3038/w
260k,150/w,3200/w,3050/w
261k,150/w,3211/w,3061/w
262k,150/w,3223/w,3073/w
263k,150/w,3235/w,3085/w
264k,150/w,3246/w,3096/w
265k,150/w,3258/w,3108/w
266k,150/w,3270/w,3120/w
267k,150/w,3282/w,3132/w
268k,150/w,3293/w,3143/w
269k,150/w,3305/w,3155/w
270k,150/w,3317/w,3167/w
271k,150/w,3329/w,3179/w
272k,150/w,3340/w,3190/w
273k,150/w,3352/w,3202/w
274k,150/w,3364/w,3214/w
275k,150/w,3375/w,3225/w
276k,150/w,3387/w,3237/w
277k,150/w,3399/w,3249/w
278k,150/w,3411/w,3261/w
279k,150/w,3422/w,3272/w
280k,150/w,3434/w,3284/w
281k,150/w,3446/w,3296/w
282k,150/w,3458/w,3308/w
283k,150/w,3469/w,3319/w
284k,150/w,3481/w,3331/w
285k,150/w,3493/w,3343/w
286k,150/w,3505/w,3355/w
287k,150/w,3516/w,3366/w
288k,150/w,3528/w,3378/w
289k,150/w,3540/w,3390/w
290k,150/w,3551/w,3401/w
291k,150/w,3563/w,3413/w
292k,150/w,3575/w,3425/w
293k,150/w,3587/w,3437/w
294k,150/w,3598/w,3448/w
295k,150/w,3610/w,3460/w
296k,150/w,3622/w,3472/w
297k,150/w,3634/w,3484/w
298k,150/w,3645/w,3495/w
299k,150/w,3657/w,3507/w
300k,150/w,3669/w,3519/w
301k,150/w,3680/w,3530/w
302k,150/w,3692/w,3542/w
303k,150/w,3704/w,3554/w
304k,150/w,3716/w,3566/w
305k,150/w,3727/w,3577/w
306k,150/w,3739/w,3589/w
307k,150/w,3751/w,3601/w
308k,150/w,3763/w,3613/w
309k,150/w,3774/w,3624/w
310k,150/w,3786/w,3636/w
311k,150/w,3798/w,3648/w
312k,150/w,3810/w,3660/w
313k,150/w,3821/w,3671/w
314k,150/w,3833/w,3683/w
315k,150/w,3845/w,3695/w
316k,150/w,3856/w,3706/w
317k,150/w,3868/w,3718/w
318k,150/w,3880/w,3730/w
319k,150/w,3892/w,3742/w
320k,150/w,3903/w,3753/w
321k,150/w,3915/w,3765/w
322k,150/w,3927/w,3777/w
323k,150/w,3939/w,3789/w
324k,150/w,3950/w,3800/w
325k,150/w,3962/w,3812/w
326k,150/w,3974/w,3824/w
327k,150/w,3985/w,3835/w
328k,150/w,3997/w,3847/w
329k,150/w,4009/w,3859/w
330k,150/w,4021/w,3871/w
331k,150/w,4032/w,3882/w
332k,150/w,4044/w,3894/w
333k,150/w,4056/w,3906/w
334k,150/w,4068/w,3918/w
335k,150/w,4079/w,3929/w
336k,150/w,4091/w,3941/w
337k,149/w,4103/w,3953/w
338k,150/w,4115/w,3965/w
339k,150/w,4126/w,3976/w
340k,149/w,4138/w,3988/w
341k,150/w,4150/w,4000/w
342k,150/w,4161/w,4011/w
343k,149/w,4173/w,4023/w
344k,150/w,4185/w,4035/w
345k,150/w,4197/w,4047/w
346k,150/w,4208/w,4058/w
347k,150/w,4220/w,4070/w
348k,150/w,4232/w,4082/w
349k,150/w,4244/w,4094/w
350k,150/w,4255/w,4105/w
351k,150/w,4267/w,4117/w
352k,150/w,4279/w,4129/w
353k,150/w,4290/w,4140/w
354k,150/w,4302/w,4152/w
355k,150/w,4314/w,4164/w
356k,150/w,4326/w,4176/w
357k,150/w,4337/w,4187/w
358k,150/w,4349/w,4199/w
359k,150/w,4361/w,4211/w
360k,150/w,4373/w,4223/w
361k,150/w,4384/w,4234/w
362k,150/w,4396/w,4246/w
363k,150/w,4408/w,4258/w
364k,150/w,4420/w,4270/w
365k,150/w,4431/w,4281/w
366k,150/w,4443/w,4293/w
367k,150/w,4455/w,4305/w
368k,150/w,4466/w,4316/w
369k,150/w,4478/w,4328/w
370k,150/w,4490/w,4340/w
371k,150/w,4502/w,4352/w
372k,150/w,4513/w,4363/w
373k,150/w,4525/w,4375/w
374k,150/w,4537/w,4387/w
375k,150/w,4549/w,4399/w
376k,150/w,4560/w,4410/w
377k,150/w,4572/w,4422/w
378k,150/w,4584/w,4434/w
379k,150/w,4595/w,4445/w
380k,150/w,4607/w,4457/w
381k,150/w,4619/w,4469/w
382k,150/w,4631/w,4481/w
383k,150/w,4642/w,4492/w
384k,150/w,4654/w,4504/w
385k,150/w,4666/w,4516/w
386k,150/w,4678/w,4528/w
387k,150/w,4689/w,4539/w
388k,150/w,4701/w,4551/w
389k,150/w,4713/w,4563/w
390k,150/w,4725/w,4575/w
391k,150/w,4736/w,4586/w
392k,150/w,4748/w,4598/w
393k,150/w,4760/w,4610/w
394k,150/w,4771/w,4621/w
395k,150/w,4783/w,4633/w
396k,150/w,4795/w,4645/w
397k,150/w,4807/w,4657/w
398k,150/w,4818/w,4668/w
399k,150/w,4830/w,4680/w
400k,150/w,4842/w,4692/w
401k,150/w,4854/w,4704/w
402k,150/w,4865/w,4715/w
403k,150/w,4877/w,4727/w
404k,150/w,4889/w,4739/w
405k,150/w,4900/w,4750/w
406k,150/w,4912/w,4762/w
407k,150/w,4924/w,4774/w
408k,150/w,4936/w,4786/w
409k,150/w,4947/w,4797/w
410k,150/w,4959/w,4809/w
411k,150/w,4971/w,4821/w
412k,150/w,4983/w,4833/w
413k,150/w,4994/w,4844/w
414k,150/w,5006/w,4856/w
415k,150/w,5018/w,4868/w
416k,150/w,5030/w,4880/w
417k,150/w,5041/w,4891/w
418k,150/w,5053/w,4903/w
419k,150/w,5065/w,4915/w
420k,150/w,5076/w,4926/w
421k,150/w,5088/w,4938/w
422k,150/w,5100/w,4950/w
423k,150/w,5112/w,4962/w
424k,150/w,5123/w,4973/w
425k,150/w,5135/w,4985/w
426k,150/w,5147/w,4997/w
427k,150/w,5159/w,5009/w
428k,150/w,5170/w,5020/w
429k,150/w,5182/w,5032/w
430k,150/w,5194/w,5044/w
431k,150/w,5205/w,5055/w
432k,150/w,5217/w,5067/w
433k,150/w,5229/w,5079/w
434k,150/w,5241/w,5091/w
435k,150/w,5252/w,5102/w
436k,150/w,5264/w,5114/w
437k,150/w,5276/w,5126/w
438k,150/w,5288/w,5138/w
439k,150/w,5299/w,5149/w
440k,150/w,5311/w,5161/w
441k,150/w,5323/w,5173/w
442k,150/w,5335/w,5185/w
443k,150/w,5346/w,5196/w
444k,150/w,5358/w,5208/w
445k,150/w,5370/w,5220/w
446k,150/w,5381/w,5231/w
447k,150/w,5393/w,5243/w
448k,150/w,5405/w,5255/w
449k,150/w,5417/w,5267/w
450k,150/w,5428/w,5278/w
451k,150/w,5440/w,5290/w
452k,150/w,5452/w,5302/w
453k,150/w,5464/w,5314/w
454k,150/w,5475/w,5325/w
455k,150/w,5487/w,5337/w
456k,150/w,5499/w,5349/w
457k,150/w,5510/w,5360/w
458k,150/w,5522/w,5372/w
459k,150/w,5534/w,5384/w
460k,150/w,5546/w,5396/w
461k,150/w,5557/w,5407/w
462k,150/w,5569/w,5419/w
463k,150/w,5581/w,5431/w
464k,150/w,5593/w,5443/w
465k,150/w,5604/w,5454/w
466k,150/w,5616/w,5466/w
467k,150/w,5628/w,5478/w
468k,150/w,5640/w,5490/w
469k,150/w,5651/w,5501/w
470k,150/w,5663/w,5513/w
471k,150/w,5675/w,5525/w
472k,150/w,5686/w,5536/w
473k,150/w,5698/w,5548/w
474k,150/w,5710/w,5560/w
475k,150/w,5722/w,5572/w
476k,150/w,5733/w,5583/w
477k,150/w,5745/w,5595/w
478k,150/w,5757/w,5607/w
479k,150/w,5769/w,5619/w
480k,150/w,5780/w,5630/w
481k,150/w,5792/w,5642/w
482k,150/w,5804/w,5654/w
483k,150/w,5815/w,5665/w
484k,150/w,5827/w,5677/w
485k,150/w,5839/w,5689/w
486k,150/w,5851/w,5701/w
487k,150/w,5862/w,5712/w
488k,150/w,5874/w,5724/w
489k,150/w,5886/w,5736/w
490k,150/w,5898/w,5748/w
491k,150/w,5909/w,5759/w
492k,150/w,5921/w,5771/w
493k,150/w,5933/w,5783/w
494k,150/w,5945/w,5795/w
495k,150/w,5956/w,5806/w
496k,150/w,5968/w,5818/w
497k,150/w,5980/w,5830/w
498k,150/w,5991/w,5841/w
499k,150/w,6003/w,5853/w
500k,150/w,6015/w,5865/w
501k,150/w,6027/w,5877/w
502k,150/w,6038/w,5888/w
503k,150/w,6050/w,5900/w
504k,150/w,6062/w,5912/w
505k,150/w,6074/w,5924/w
506k,150/w,6085/w,5935/w
507k,150/w,6097/w,5947/w
508k,150/w,6109/w,5959/w
509k,150/w,6120/w,5970/w
510k,150/w,6132/w,5982/w
511k,150/w,6144/w,5994/w
512k,150/w,6156/w,6006/w
513k,150/w,6167/w,6017/w
514k,150/w,6179/w,6029/w
515k,150/w,6191/w,6041/w
516k,150/w,6203/w,6053/w
517k,150/w,6214/w,6064/w
518k,150/w,6226/w,6076/w
519k,150/w,6238/w,6088/w
520k,150/w,6250/w,6100/w
521k,150/w,6261/w,6111/w
522k,150/w,6273/w,6123/w
523k,150/w,6285/w,6135/w
524k,150/w,6296/w,6146/w
525k,150/w,6308/w,6158/w
526k,150/w,6320/w,6170/w
527k,150/w,6332/w,6182/w
528k,150/w,6343/w,6193/w
529k,150/w,6355/w,6205/w
530k,150/w,6367/w,6217/w
531k,150/w,6379/w,6229/w
532k,150/w,6390/w,6240/w
533k,150/w,6402/w,6252/w
534k,150/w,6414/w,6264/w
535k,150/w,6425/w,6275/w
536k,150/w,6437/w,6287/w
537k,150/w,6449/w,6299/w
538k,150/w,6461/w,6311/w
539k,150/w,6472/w,6322/w
540k,150/w,6484/w,6334/w
541k,150/w,6496/w,6346/w
542k,150/w,6508/w,6358/w
543k,150/w,6519/w,6369/w
544k,150/w,6531/w,6381/w
545k,150/w,6543/w,6393/w
546k,150/w,6555/w,6405/w
547k,150/w,6566/w,6416/w
548k,150/w,6578/w,6428/w
549k,150/w,6590/w,6440/w
550k,150/w,6601/w,6451/w
551k,150/w,6613/w,6463/w
552k,150/w,6625/w,6475/w
553k,150/w,6637/w,6487/w
554k,150/w,6648/w,6498/w
555k,150/w,6660/w,6510/w
556k,150/w,6672/w,6522/w
557k,150/w,6684/w,6534/w
558k,150/w,6695/w,6545/w
559k,150/w,6707/w,6557/w
560k,150/w,6719/w,6569/w
561k,150/w,6730/w,6580/w
562k,150/w,6742/w,6592/w
563k,150/w,6754/w,6604/w
564k,150/w,6766/w,6616/w
565k,150/w,6777/w,6627/w
566k,150/w,6789/w,6639/w
567k,150/w,6801/w,6651/w
568k,150/w,6813/w,6663/w
569k,150/w,6824/w,6674/w
570k,150/w,6836/w,6686/w
571k,150/w,6848/w,6698/w
572k,150/w,6860/w,6710/w
573k,150/w,6871/w,6721/w
574k,150/w,6883/w,6733/w
575k,150/w,6895/w,6745/w
576k,150/w,6906/w,6756/w
577k,150/w,6918/w,6768/w
578k,150/w,6930/w,6780/w
579k,150/w,6942/w,6792/w
580k,150/w,6953/w,6803/w
581k,150/w,6965/w,6815/w
582k,150/w,6977/w,6827/w
583k,150/w,6989/w,6839/w
584k,150/w,7000/w,6850/w
585k,150/w,7012/w,6862/w
586k,150/w,7024/w,6874/w
587k,150/w,7035/w,6885/w
588k,150/w,7047/w,6897/w
589k,150/w,7059/w,6909/w
590k,150/w,7071/w,6921/w
591k,150/w,7082/w,6932/w
592k,150/w,7094/w,6944/w
593k,150/w,7106/w,6956/w
594k,150/w,7118/w,6968/w
595k,150/w,7129/w,6979/w
596k,150/w,7141/w,6991/w
597k,150/w,7153/w,7003/w
598k,150/w,7165/w,7015/w
599k,150/w,7176/w,7026/w
600k,150/w,7188/w,7038/w
601k,150/w,7200/w,7050/w
602k,150/w,7211/w,7061/w
603k,150/w,7223/w,7073/w
604k,150/w,7235/w,7085/w
605k,150/w,7247/w,7097/w
606k,150/w,7258/w,7108/w
607k,150/w,7270/w,7120/w
608k,150/w,7282/w,7132/w
609k,150/w,7294/w,7144/w
610k,150/w,7305/w,7155/w
611k,150/w,7317/w,7167/w
612k,150/w,7329/w,7179/w
613k,150/w,7340/w,7190/w
614k,150/w,7352/w,7202/w
615k,150/w,7364/w,7214/w
616k,150/w,7376/w,7226/w
617k,150/w,7387/w,7237/w
618k,150/w,7399/w,7249/w
619k,150/w,7411/w,7261/w
620k,150/w,7423/w,7273/w
621k,150/w,7434/w,7284/w
622k,150/w,7446/w,7296/w
623k,150/w,7458/w,7308/w
624k,150/w,7470/w,7320/w
625k,150/w,7481/w,7331/w
626k,150/w,7493/w,7343/w
627k,150/w,7505/w,7355/w
628k,150/w,7516/w,7366/w
629k,150/w,7528/w,7378/w
630k,150/w,7540/w,7390/w
631k,150/w,7552/w,7402/w
632k,150/w,7563/w,7413/w
633k,150/w,7575/w,7425/w
634k,150/w,7587/w,7437/w
635k,150/w,7599/w,7449/w
636k,150/w,7610/w,7460/w
637k,150/w,7622/w,7472/w
638k,150/w,7634/w,7484/w
639k,150/w,7645/w,7495/w
640k,150/w,7657/w,7507/w
641k,150/w,7669/w,7519/w
642k,150/w,7681/w,7531/w
643k,150/w,7692/w,7542/w
644k,150/w,7704/w,7554/w
645k,150/w,7716/w,7566/w
646k,150/w,7728/w,7578/w
647k,150/w,7739/w,7589/w
648k,150/w,7751/w,7601/w
649k,150/w,7763/w,7613/w
650k,150/w,7775/w,7625/w
651k,150/w,7786/w,7636/w
652k,150/w,7798/w,7648/w
653k,150/w,7810/w,7660/w
654k,150/w,7821/w,7671/w
655k,150/w,7833/w,7683/w
656k,150/w,7845/w,7695/w
657k,150/w,7857/w,7707/w
658k,150/w,7868/w,7718/w
659k,150/w,7880/w,7730/w
660k,150/w,7892/w,7742/w
661k,150/w,7904/w,7754/w
662k,150/w,7915/w,7765/w
663k,150/w,7927/w,7777/w
664k,150/w,7939/w,7789/w
665k,150/w,7950/w,7800/w
666k,150/w,7962/w,7812/w
667k,150/w,7974/w,7824/w
668k,150/w,7986/w,7836/w
669k,150/w,7997/w,7847/w
670k,150/w,8009/w,7859/w
671k,150/w,8021/w,7871/w
672k,150/w,8033/w,7883/w
673k,150/w,8044/w,7894/w
674k,150/w,8056/w,7906/w
675k,150/w,8068/w,7918/w
676k,150/w,8080/w,7930/w
677k,150/w,8091/w,7941/w
678k,150/w,8103/w,7953/w
679k,150/w,8115/w,7965/w
680k,150/w,8126/w,7976/w
681k,150/w,8138/w,7988/w
682k,150/w,8150/w,8000/w
683k,150/w,8162/w,8012/w
684k,150/w,8173/w,8023/w
685k,150/w,8185/w,8035/w
686k,149/w,8197/w,8047/w
687k,149/w,8209/w,8059/w
688k,150/w,8220/w,8070/w
689k,150/w,8232/w,8082/w
690k,150/w,8244/w,8094/w
691k,150/w,8255/w,8105/w
692k,150/w,8267/w,8117/w
693k,149/w,8279/w,8129/w
694k,150/w,8291/w,8141/w
695k,150/w,8302/w,8152/w
696k,150/w,8314/w,8164/w
697k,150/w,8326/w,8176/w
698k,150/w,8338/w,8188/w
699k,150/w,8349/w,8199/w
700k,150/w,8361/w,8211/w
701k,150/w,8373/w,8223/w
702k,150/w,8385/w,8235/w
703k,150/w,8396/w,8246/w
704k,150/w,8408/w,8258/w
705k,150/w,8420/w,8270/w
706k,150/w,8431/w,8281/w
707k,150/w,8443/w,8293/w
708k,150/w,8455/w,8305/w
709k,150/w,8467/w,8317/w
710k,150/w,8478/w,8328/w
711k,150/w,8490/w,8340/w
712k,150/w,8502/w,8352/w
713k,150/w,8514/w,8364/w
714k,150/w,8525/w,8375/w
715k,150/w,8537/w,8387/w
716k,150/w,8549/w,8399/w
717k,150/w,8560/w,8410/w
718k,150/w,8572/w,8422/w
719k,150/w,8584/w,8434/w
720k,150/w,8596/w,8446/w
721k,150/w,8607/w,8457/w
722k,150/w,8619/w,8469/w
723k,150/w,8631/w,8481/w
724k,150/w,8643/w,8493/w
725k,150/w,8654/w,8504/w
726k,150/w,8666/w,8516/w
727k,150/w,8678/w,8528/w
728k,150/w,8690/w,8540/w
729k,150/w,8701/w,8551/w
730k,150/w,8713/w,8563/w
731k,150/w,8725/w,8575/w
732k,150/w,8736/w,8586/w
733k,150/w,8748/w,8598/w
734k,150/w,8760/w,8610/w
735k,150/w,8772/w,8622/w
736k,150/w,8783/w,8633/w
737k,150/w,8795/w,8645/w
738k,150/w,8807/w,8657/w
739k,150/w,8819/w,8669/w
740k,150/w,8830/w,8680/w
741k,150/w,8842/w,8692/w
742k,150/w,8854/w,8704/w
743k,150/w,8865/w,8715/w
744k,150/w,8877/w,8727/w
745k,150/w,8889/w,8739/w
746k,150/w,8901/w,8751/w
747k,150/w,8912/w,8762/w
748k,150/w,8924/w,8774/w
749k,150/w,8936/w,8786/w
750k,150/w,8948/w,8798/w
751k,150/w,8959/w,8809/w
752k,150/w,8971/w,8821/w
753k,150/w,8983/w,8833/w
754k,150/w,8995/w,8845/w
755k,150/w,9006/w,8856/w
756k,150/w,9018/w,8868/w
757k,150/w,9030/w,8880/w
758k,150/w,9041/w,8891/w
759k,150/w,9053/w,8903/w
760k,150/w,9065/w,8915/w
761k,150/w,9077/w,8927/w
762k,150/w,9088/w,8938/w
763k,150/w,9100/w,8950/w
764k,150/w,9112/w,8962/w
765k,150/w,9124/w,8974/w
766k,150/w,9135/w,8985/w
767k,150/w,9147/w,8997/w
768k,150/w,9159/w,9009/w
769k,150/w,9170/w,9020/w
770k,150/w,9182/w,9032/w
771k,150/w,9194/w,9044/w
772k,150/w,9206/w,9056/w
773k,150/w,9217/w,9067/w
774k,150/w,9229/w,9079/w
775k,150/w,9241/w,9091/w
776k,150/w,9253/w,9103/w
777k,150/w,9264/w,9114/w
778k,150/w,9276/w,9126/w
779k,150/w,9288/w,9138/w
780k,150/w,9300/w,9150/w
781k,150/w,9311/w,9161/w
782k,150/w,9323/w,9173/w
783k,150/w,9335/w,9185/w
784k,150/w,9346/w,9196/w
785k,150/w,9358/w,9208/w
786k,150/w,9370/w,9220/w
787k,150/w,9382/w,9232/w
788k,150/w,9393/w,9243/w
789k,150/w,9405/w,9255/w
790k,150/w,9417/w,9267/w
791k,150/w,9429/w,9279/w
792k,150/w,9440/w,9290/w
793k,150/w,9452/w,9302/w
794k,150/w,9464/w,9314/w
795k,150/w,9475/w,9325/w
796k,150/w,9487/w,9337/w
797k,150/w,9499/w,9349/w
798k,150/w,9511/w,9361/w
799k,150/w,9522/w,9372/w
800k,150/w,9534/w,9384/w
801k,150/w,9546/w,9396/w
802k,150/w,9558/w,9408/w
803k,150/w,9569/w,9419/w
804k,150/w,9581/w,9431/w
805k,150/w,9593/w,9443/w
806k,150/w,9605/w,9455/w
807k,150/w,9616/w,9466/w
808k,150/w,9628/w,9478/w
809k,150/w,9640/w,9490/w
810k,150/w,9651/w,9501/w
811k,150/w,9663/w,9513/w
812k,150/w,9675/w,9525/w
813k,150/w,9687/w,9537/w
814k,150/w,9698/w,9548/w
815k,150/w,9710/w,9560/w
816k,150/w,9722/w,9572/w
817k,150/w,9734/w,9584/w
818k,150/w,9745/w,9595/w
819k,150/w,9757/w,9607/w
820k,150/w,9769/w,9619/w
821k,150/w,9780/w,9630/w
822k,150/w,9792/w,9642/w
823k,150/w,9804/w,9654/w
824k,150/w,9816/w,9666/w
825k,150/w,9827/w,9677/w
